label2_id	text
转机时间跟到达不少于多少小时	160
证件上姓名有错	271
怎么帮孩子值机	14
如何查询别人的航班信息	109
我要人工客服，	40
特价机票，如果航班因天气影响而导致延误取消，怎么办	238
票价	248
什么东西不能托运	69
孩子未带证件，如何乘机	106
如何在手机上选座	35
行程单为何没有打印	183
我已经认证过了，怎么买票	366
2月15日，从西安到深圳的MF1114，如何打印登机牌？	302
怎么在线选位置	35
里程兑换	208
你好，小孩身份怎么认证	243
孩子12岁怎么选座，山航的sc4960	14
链接超时返回重试	63
你好，我是明天中午十二点飞机，请问网上选座几点开始	3
我如何帮我朋友值机	157
打印购买机票的凭证	5
为什么开启了短信提醒还是收不到通知消息？	296
网上选座后如何打印报销凭证	183
你好，为什么我能查到国内的行程，查不到国外的	214
提前7天买票	366
怎样提前选择座位	236
身份证没在身边如何取票，登机呢？	62
如何删除认证的证件	20
请问：咱们航旅纵横啥时能在手机APP上购买机票呀？	366
补登机牌	202
为什么没有行程	180
行程保护不能选座位了	251
我要改签	238
瑞丽航空可以在线选座吗？	142
查询机票	248
如何补打登机牌	202
怎样才知道已经开始选择座位了	3
前提多长时间可以选座位	3
吃的菜可否带上飞机	127
请问，你们这个软件要怎么购买机票呢	366
怎么帮朋友跟我一起预约值机	157
新护照跟旧护照的号不一样了怎么改	334
如何取消手机值机	10
晚上好	274
手机值机后，可托运行李么	155
没有取消座位按钮	10
帮我取消HU7505的值机	10
没有出现取消座位	10
取消个人乘机凭证	72
显示非本人行程不可值机	146
为什么在航旅纵横定的接机无法开发票	205
大人已经办好值机选好座位了 但是儿童不可以值机 孩子太小两岁半不能和大人分开坐的	14
可以尽快审核吗	210
出身份证以外证件可以取票吗	62
瓶装白酒可以托运吗？	194
请问ZH9674哈尔滨到广州6月11日15点55的什么时间可以手机选座	3
如何获取常客卡	129
有个身份证号码注册不了	346
预约座位后还可以取消选座吗？	182
QQ群号码不对	84
如何选座啊？	35
您好，可以选位置不?	35
首次飞需要注意什么？	61
升舱不成功退款吗？	76
航班保护中不能选座位	251
请问我是8号的飞机为什么现在还没有选座提示呢？谢谢！请回答	275
国内哪些航班有婴儿睡篮怎么查询	121
身份证丢了，可以乘机吗	164
如何选择座位	35
为什么不支持选座	94
80岁已上老人乘机有什么规定	100
登记牌丢了无法报销怎么补打	183
我儿子乘坐了et302死了，有保险吗，。	269
可以补以前的登机牌吗？	202
未满十六周岁乘机	23
认证格式错误	245
为什么我买完机票后，没有任何行程	180
这是我用过最费力的app	186
下载手机app后，进入哪个区域是选飞机座位的	35
网上选座位，怎样没有选座界面	35
托运和办理登机牌需要提前多久	160
网上值机好还能托运吗	155
常用联系人怎么添加	368
在哪里可以选座	35
几岁可以自己坐飞机	9
可以帮别人买票吗	366
好的  谢谢	340
亲亲	274
联程机票	229
港澳通行证订票	62
擦	186
网上值机完可以直接登机吗	95
请问昨天的机票能查询ma	248
请问我明天的行程怎么不显示？	176
怎么退值机？	10
里程兑换升舱	208
为什么我不能手机值机选座位	94
和我同坐一个航班的同事也遇我在航旅纵横办理的手机值机手续，他的登机牌如何找到	126
冷冻鸡鸭能托运吗	194
国际机票添加行程	180
我的身份证怎么被绑定过	13
删除 姓名：张二愣 证件号：524683569856981452 删除原因：此身份证非现18653102101手机号机主，影响我绑定身份证号	20
您好   我刚定的机票本来是7点多的  但是延误到9点40多    请问我们要几点到机场	160
找不到常用联系人	312
手机可以托运吗	194
14:15的航班截止办理托运	160
值机了怎么取消	10
用手机登机牌可以托运行李吗	194
手机值机的二维码找不到了	35
最多可以有多少年的航行记录啊？	27
怎么办理乘机	61
取消订单	238
行李托运费怎么购买？	211
托运的行李在中转处需要拿吗	122
您好！为什么孩子不能和我们大人一起选座？	14
航班保护要多久	251
请问值机后还需要到机场打印登机牌吗？	118
变更账户证件信息	334
我没有值机，为什么自动值机了呢	337
手机值机不小心点错预留啦，想改	337
带婴儿怎么值机	14
未成年可以在没有监护人陪同下乘坐飞机吗	9
可以帮别人值机吗	161
你好！我需要提供机票报销	183
查询机票价格。	248
谢谢回答	340
手机办理值机业务后到机场是否可以办理行李托运业务？	155
17岁的孩子可以单独乘坐飞机吗	9
可以托运香烟吗	194
请问儿童可以手机值机吗	14
请问一下客服电话是多少	40
已办值机，怎样取消？	35
天津航空电话	204
想查韩国的行程	200
飞机托运酒	194
定往返机票	313
取消座位，显示航空公司退款失败	44
国际航班可以查吗？	214
无法远商务舱座位	94
飞机晚点了，还是按照计划起飞的时间过安检吗？	124
怎么拿到发票	183
吹风机能托运吗	194
你们网站上能定机票吗	366
请问在哪里自助选择座位	35
儿同为什么不能办理值机	94
托运能带多少斤	19
咨询电话是多少？	40
如何和机场联系轮椅服务	190
选座位在手机值机里面吗？	35
常客卡是什么意思	78
有行李托运，可以网上值机吗	155
如何进入飞行模式？	66
明天早上从济南出发到桂林的航班，我为什么不能选座位呢	3
行程列表需认证才能看，我由于上述原因不能查看行程	346
办理选座	35
宠物托运	194
办理了电子登机牌还需要办托运手续吗	156
转一下人工服务	40
你好，我们买的同一班航班，为什么没有他的航班和我我们有误呢	180
旅豆如何转赠	232
怎么查自己的国际航班	200
为什么没有已买机票的信息	180
做的什么界面 真难看 感觉一点都没有档次	186
电子客票号只有六位 添加不了	48
长乐机场临时身份证办理	164
成都航空EU2270明天晚上21点45的航班现在不能帮别人值机吗？	350
我要取消我的订座	10
我的升舱订单怎么一直没有确认？	110
怎么打印发票	183
开具发票	183
您好我可以调下坐位吗？	316
预约同行人坐位可以吗	111
这里面不能买票吗？	366
我要如何查询我男朋友的航班	200
您好，国泰航空公司登机牌找不到13位的数字购票单号，手动添加的行程是几年前的了，座位编号不知能否查出。	48
怎么报销	183
还需要到窗口办理登机牌吗	2
eID电子身份证乘机	62
机场停止办理值机	35
如何买机票	366
手机软件何时可以办理值机	3
想问问哪排不是靠着飞机机翼的	2
南航会员卡绑定	92
东方航空公司客服。	204
我购买了两张机票，怎么只显示一张	200
我办理了升舱，怎么取消，有人工电话吗	12
请问6月14日BK2751天津飞杭州的航班为什么取消了？	329
机上是否有wifi如何查询	290
别人给自己买的机票可以查询吗	200
转人工服务	40
从长沙去日本到上海转机，行李需要在上海再次托运吗	122
身份证认证不了	346
孕妇可以在网上订票嘛	21
飞机票开放选座时间	3
加QQ群还没通过	84
无成人陪同儿童	9
请问，报销凭证是在机场打印还是发到登记的邮箱？	183
有约选座提前多久	3
注销账户受理	250
这是通过身份证提取行程的吗	180
我的行程没有出现在订单中	180
旅豆如何兑换	130
你好，现在提前一天不能值机选座吗	3
如何帮老人值机选座位，自己不在该航班	161
飞机上的餐是怎么安排的	184
同行人登机牌	126
找不到行程单号	273
厦门航空的客服电话	204
值机时所有显示绿色的座位都可以选吗？需要补钱吗？一般第一排至七排可以选吗？	323
电子客票行程单	183
你好 我上个月有个15号的飞行记录 南方航空的	297
我同时买了四张票	366
别人订的票我怎么查询航班信息	109
有病	186
常客卡有什么用	78
我之前买了一张到三亚的机票，换手了了，导致信息都没了，能帮忙查一下吗	329
什么都不能认证成功怎么办	346
托运行李破损	101
如何帮其他人买票	366
保险单在机场的何处去取	269
您好，请把和我一起出差的同事牟德生的登机牌发给我一下，报销需要提供，谢谢	183
电动剃须刀能托运吗	194
我的证件显示被其他账号使用，怎么办	13
航旅纵横的人工客服电话☎️？	40
化妆品可以托运多少	194
婴儿登机证件	106
你好，行李箱托运完坏了	101
请问可以在哪能找到同行人的值机信息呀	162
我今年初去马尔代夫旅游的行程为什么没有提取出来？	214
安全出口	2
坐飞机需要提前多久？	160
如何联系航班值机	35
你们的app真的好多问题	186
托运行李的重量？	19
手机办理值机提前多长时间	160
我想问下更新过的的航旅纵横如何选座	35
连接超时	63
预定座位	236
你电话是多少。	40
不能值机，怎么回事	94
你好！我就是本人为什么值机不下去	35
首都航空电话多少	204
能用护照买机票吗	62
怎么打印有单位抬头发票	183
我的认证显示失败	346
咋样可以查询到自己买的机票	200
如何查询联航的机票座位等级	248
常用联系人的添加	368
你好，可以开发票吗？	183
取消同行人选座	132
15周岁学生独自乘机手续如何办理	9
港澳通行证能否订票	366
携带物品要求在哪里查看？	69
我要如何帮别人值机选座	161
有电话客服么？	40
出生证明证件号	106
禁止携带的物品	69
任何选择座位号	35
航班保护中什么意思	251
小孩买票的规定	366
为什么不显示国际航班	214
我可以在此软件上给其它同行人员选座吗？	157
手机上弄过电子登机牌还能领纸质登机牌吗	118
