label	content
临时乘机证明办理	临时身份证机场能否办理？
其他	人工号码
退票、改签	退票是怎么退的
带物品登机	膏状药可以携带吗
行李托运限额	请问公务舱的行李限额是多少？可托运几件行李？
其他	飞机可以大骨灰吗？
其他	头等舱有几排？
值机-值机选座失败	为什么我不能选座位？
登机牌---如何打印登机牌？	如何无纸乘机
如何预约选座	可以提前值机亚洲航空的航班吗
手机值机---为自己值机索引	怎么选择座位号
行李超重	行李超额怎么办
如何查看行程	怎么查询订单
行李托运物品要求	笔记本能托运吗
其他	工具箱在哪？
其他	你们内容应该增加催促客人登机提醒
航司是否支持手机值机	国际航班能值机吗？
其他	已经是最新的版本了
其他	备降
带物品登机	花露水和香水可以带吗
带物品登机	武汉飞往海口的飞机，能带香肠吗
其他	？！！！！！！
【提取】行程缺失-如何手添	历史行程没显示全
里程累计	最近的行程为啥没有统计？谢谢
如何预约选座	预定座位
取消值机-如何为自己变更座位	值机这里没退我改不了
其他	怎么用他人护照查询
乘机证件相关_未成年人	儿童户口本丢失怎么办理登记手续
手机值机托运问题	手机值机后还能托运吗？
其他	航空公司没有权限的 我问了
其他	厦门航空
查询航班行李限额	我的mu9911行程的行李限额
证件-删除已添加证件	证件无法删除
其他	飞行大师
如何为他人值机	可以帮自己和别人一起选座位吗？
机票---预订机票	能在这儿买机票吗？
值机详情-未开放选座、什么时间开放选座	我想问一下明天的ca409何时可以办理手机值机
【隐私规则】行程提取时间	为什么我2013、2014年的行程数据没有！
如何添加同行人	在哪里加入同行人
其他	其他旅客行李在我这里
如何为他人值机	怎么通过该软件帮别人选位置
【提取】行程缺失-如何手添	历史航班没有导入全
航司电话	怎么咨询航空公司
其他	工具箱在航旅纵横的哪里
证件-删除已添加证件	我要删除过期护照
手机值机托运问题	请问手机值机选座后如何托运行李？
值机-值机选座失败	航旅纵横为什么不能选座？
机票---预订机票	能否购买机票？
证件---修改证件	护照信息怎么更改
其他	中华航空
证件---修改证件	如何更改已认证的信息
其他	腊肉呢
机票---票价、余票提醒	小孩票价多少
其他	海南航空值机
其他	能到一万毫安的移动电源吗
其他	手机选座
其他	自助值机
儿童名字后面有英文字母	儿童名字后面加CHD是什么意思
其他	空中模式
其他	不可托运的物品？
航司电话	怎么投诉航空公司
其他	24寸可以吗
老人乘机	老人如何乘坐民航空机
机票---预订机票	你好，能查询朋友帮我订机票吗？
什么是登机牌	我帮别人值机，电子客票二维码在我手机里，别人怎么用了
其他	g
其他	机场不受理
其他	姓名：杨慧芳，证件号：EC3907508
机票---预订机票	我想订上海至乌鲁木齐机票，点开后找不到订票窗口？
预约值机-关于预约选座是否靠谱的疑问	我预约的37A的座位，为啥现在成了44K了？
带物品登机	可以带化妆品吗
如何为他人值机	如何帮别人值机
无法取消值机	为什么取消不了直机
行李托运物品要求	充电的小电风扇和剃须刀可以托运吗
值机-同行人添加数量限制	一共三个人，只预约了两个座位就提醒不能重复预约
关于南航选座	CZ6123可以手机值机吗？
航司投诉	重庆T3投诉电话
值机-如何为同行人办理值机	主乘客不坐，同行人一人乘坐，那怎么选座位
未显示国际行程	怎么没有显示我从莫斯科到圣彼得堡的行程
其他	订座位
值机详情-未开放选座、什么时间开放选座	什么时候可以选座
航班群	怎么加入同航班群聊
带物品登机	充电宝可以带上飞机吗？
其他	手机选座
其他	最多可携带几条
机票---票价、余票提醒	如何看票价
值机-如何为同行人办理值机	怎样帮同行人值机？
航站楼查询	Dz6234在杭州t1还是t3
其他	是否可以为6岁儿童申请账户
行李托运物品要求	你好，小横，托运瓶装洗发水500ml，可以吗？
其他	是否可以APP软件操作？
行李托运物品要求	玉器能托运吗？
行李托运限额	托运不能超过多少毫升
如何为他人值机	为他人选座 上海虹桥飞香港的 是要填写身份证号还是护照号码？
登机流程	首次坐飞机
航司电话	红土航空电话
其他	有没有人工
其他	更改身份信息
通用---咨询客服电话	东海航空人工客服
机票---预订机票	怎么不好订飞机票
取消值机-如何为自己变更座位	值机后可否更改座位
【提取】行程缺失-如何手添	你好，我在携程上订的机票，怎么导入进来选座
手机值机---为自己值机索引	您好，我想问一下怎么选座
如何为他人值机	非本人行程，不可值机
账户信息-获取不到验证码	一直收不到短信验证码
其他	最早的行程
其他	旅豆是什么
取消值机-如何取消值机	我现在因故误机了，如何取消原航班值机?
如何查看行程	朋友给买的机票如何查询
其他	FU7501
取消值机-非本人操作被变更座位	网上订的座位A6、现在变A13啦、怎么回事？
通用---咨询客服电话	电话客服
其他	什么情况
如何查看航线图	飞行轨迹怎么找不到了
其他	入境
【隐私规则】查询他人行程	我想查我朋友最近的航班信息
如何查看行程	囯际航线怎么查？
航司是否支持手机值机	国际航班能预约值机吗？
行李限额	随身携带上飞机的行李重量
常客卡添加步骤	如何绑定东航会员卡
取消值机-如何取消值机	取消值机必须本人
如何为他人值机	怎样为他人选座
【提取】手添新版-廉航如何添加	请问亚航的机票怎么添加
取消值机-非本人操作被取消值机	选座被取消了
其他	怎么查订了几张票
如何分享电子登机牌	如何分享电子登机牌
照片在哪里	没有找到我拍的照片
其他	英文拼寫不一樣
手机值机---为自己值机索引	请问怎么选位置
如何修改常用联系人	如何更改常用联系人信息
如何查询机票订单	怎么查询朋友的机票有没有订上？
【提取】行程缺失-如何手添	买的是转机机票，为什么只显示一张机票
未显示国际行程	从北京中转韩国在飞日本的航班为什么不显示？
机票---票价、余票提醒	怎么查看机票
值机-如何为同行人办理值机	我想为我同一航班的朋友一起选座，怎么操作
无法取消值机	取消值机无法取消
如何办理升舱	我已有17000左右里程了，可以用里程的换升仓吗
通用---咨询客服电话	航旅纵横人工客服电话
如何预约选座	预约座位
其他	2011年的
行李托运物品要求	你好，酒水托运
行李超重	我买了15公斤的行李，有点少，能增加买吗？怎么买？
【隐私规则】查询他人行程	身份证查航班
其他	国际机票
【提取】行程缺失-如何手添	今年3月的飞行记录怎么也没有
询问机翼、靠窗位置	安全出口座位
延误、取消	刚看新闻四川发生了地震 想问一下明天下午飞重庆的航班是正常起飞吗
如何查看行程	怎么查询别人给我订的机票
行程-索要发票、行程单等	行程单怎么打印？
取消值机-如何取消值机	我今天花土沟到西宁的机票，需要取消值机
【提取】行程缺失-如何手添	为啥我值机之后我的行程没有了
【提取】行程缺失-如何手添	这么没显示行程日期
取消值机-如何取消值机	怎么取消已经值机的飞机
其他	旅豆在哪查
值机-值机选座失败	为什我的手机无法值机
【提取】行程缺失-如何手添	添加以往行程用
未显示国际行程	国际航班没有自动显示
出入境办理-海关	请问艾草香囊能过海关吗
【提取】行程缺失-如何手添	为什么我的行程历史里，有一部分没有显示出来
退票、改签	我早上的航班是否改过时间
值机-值机选座失败	为什么不能手机选座
机场电话	首都国际机场 客服电话
值机-值机选座失败	为什么已显示值机状态，但又不能手机值机
修改英文名	护照英文姓名不符合
其他	头等舱
其他	认证证件格式
通用---咨询客服电话	昨天到客服一直没有回复我，请问有电话号码？
机票---预订机票	8.31号的机票订不了吗
如何获取电子登机牌	为什么苹果手机不显示电子登机牌？
值机-同行人添加数量限制	我们出行有6个人，我只能选三个人值机选座
行李托运物品要求	500ml的液体可以托运嘛
其他	需要修改的手机号已被注册
证件-删除已添加证件	删除旧护照信息
其他	从新选座
值机-如何为同行人办理值机	如何添加家里人登机
