label	content
QQ群进不去	加了QQ号一直没人接呀。
照片在哪里	怎么不能拍照
孕妇乘机	怀孕四个月的孕妇可以坐飞机嘛！需不需要什么证明
打招呼	你好
【提取】行程缺失-如何手添	想问一下我外航的机票没显示
【隐私规则】查看某航班是否购买成功	能帮我查下订单出票没吗
【隐私规则】查询他人行程	可以查询他人行程吗？
如何添加常用联系人	找不到地方添加常用联系人
取消值机-如何取消值机	如何取消值机
值机-同行人添加数量限制	预定值机，只能选择3个人的吗
如何获取电子登机牌	怎样查询电子登机牌
取消值机-如何取消值机	你好！怎么取消值机
机票名字错误	买机票名字错了身份证是对的
值机-值机选座失败	而且还不能值机
pro版下载	如何下载pro
客票搜索-超过查询次数	访问次数超过限次怎么办
取消值机后是否可以重新值机	取消值机还可以继续值机吗
登机牌---如何打印登机牌？	还可以打印登机牌么
如何办理升舱	如何升仓？
非本人行程无法值机	提示我非本人行程，不可值机
机场电话	机场电话
无法认证	你好我的手机重装了系统，航旅要求认证，无法认证
打招呼	你好
打招呼	你好
乘机证件相关_身份证过期	身份证过期能过安检吗
打招呼	您好
通用---咨询客服电话	有400电话吗？
打招呼	你好
【提取】行程缺失-如何手添	缺少行程记录
如何获取电子登机牌	二维码在哪里
行李托运物品要求	防晒喷雾可以托运吗？
无法取消值机	值机取消不了怎么办
通用---咨询客服电话	请问人工客服电话
无法取消值机	为啥取消不了值机
取消值机后是否可以重新值机	APP上登记了身份证和护照，但是系统默认的是护照，值机时未注意，所以我取消了值机。可以重新值机吗？怎么在APP上将自动默认的护照改为身份证？谢谢！
登机、过检时间	去西藏的TV9816什么时候可以值机
值机-值机选座失败	为什么添加同行人值机显示不是本人不可值机
退票、改签	航空公司因为航班调整取消了一班航班怎么办
如何保存登机牌到iOS wallet（passbook）或安卓“桌面快捷方式”？	iphone，为什么把登机牌加入到卡包，会卡死
通用---咨询客服电话	人工客服
取消值机-如何取消值机	需要帮我取消值机
抱怨	一直不回复
【隐私规则】查看某航班是否购买成功	我们在航空公司订的票为什么在航旅纵横上没收到任何信息呢
打招呼	亲
乘机证件相关_成年人	出境购机票不用身份证或护照号吗
行李托运物品要求	化妆品可以托运么
通用---咨询客服电话	人工客服
行李托运限额	请问托运行李的要求和流程是什么
打招呼	你好，有人工吗
值机-值机选座失败	你好！我去的行程位子选好了，回来的怎么不能选
无法认证	你好，我是港澳通行证，认证里没有这一栏，只有港澳居民，我国内订票需要用通行证，现在只能选其它来认证，这个一直没通过，比较急
中转路线	如何直接中转
如何查看行程	请问怎样查国际航班
【隐私规则】查询他人行程	别人帮定的票怎么查询
通用---咨询客服电话	有电话么！
临时乘机证明办理	深圳宝安机场+临时身份证办理
临时乘机证明办理	身份证丢失了，能取到票吗
【提取】行程缺失-如何手添	国际航班能添加行程吗
取消值机-如何取消值机	取消值机
手机值机---为自己值机索引	请问学生没有持户口簿可以在这个软件上办理值机业务吗？
通用---咨询客服电话	人工客服
通用---咨询客服电话	人工客服
打招呼	有人吗？
证件---修改证件	请问如何更改认证信息
通用---咨询客服电话	人工服务没有吗
手机值机托运问题	请问办理值机以后，还可以到机场托运行李吗？
结束语	谢谢
登机流程	手机值机后，去机场如何办理
提交技术尽快排除、关于系统bug问题	手机值机，显示参数错误
登机、过检时间	网上办理值机后晚到机场有没有影响
添加新证件格式错误	为什么，每次我要添加证件，都是证件格式错误
【隐私规则】查询他人行程	怎么能查别人的航班信息
通用---咨询客服电话	人工客服
清真餐素餐	怎么预定清真餐
询问机翼、靠窗位置	靠窗位置
机票---预订机票	订机票可以吗？
【隐私规则】查询他人行程	无法显示我以前的里程
如何添加同行人	如何添加第二个乘客
如何为他人值机	发送其他人的值机
手机值机---为自己值机索引	怎么选座
值机-值机选座失败	我明天的行程为什么不能值机
登机流程	电子机票如何过安检
如何为他人值机	在哪里添加替别人选座
【提取】行程缺失-如何手添	境外的航空公司航班之间飞行可以添加历史行程吗
机票---预订机票	怎么买票
行李托运限额	行李托运限额多少斤
机场电话	龙嘉机场电话
行程添加撤销	添加错行程
通用---咨询客服电话	人工客服
机票---预订机票	如何购买机票
未显示国际行程	国际航班能查到吗
如何查看行程	怎么查人家帮我订的机票。
值机-同行人添加数量限制	我们4人同行，为什么预约值机只能3人？还有一人怎么预约值机？
航司是否支持手机值机	美国航班可以值机吗
座位标志说明	手机办理值机开通但是点进去全是锁的
如何办理升舱	这个可以升级仓位么？
打招呼	你好
如何添加同行人	舱位等级与已添加乘客不同
认证-如何认证	儿童如何认证
行李超重	如何网上购买托运
值机-同行人添加数量限制	国航航班值机，同行三人
如何办理常客卡	怎么申请常客卡
无法取消值机	无法取消值机
行程无法添加	无法添加行程
【提取】行程缺失-如何手添	请问我在携程订的机票为啥不显示
无法添加同行人	不能添加同行人怎么办？
如何办理升舱	订的机票如何升舱
手机值机---为自己值机索引	如何选座位
打招呼	你好
打招呼	你好
如何修改常用联系人	改联系人
抱怨	说了也白说，等于没说！
【手添】催促审核进度	你好 我的东京飞上海的航班应该是2017年的 结果给我加到了2018年。还有上海飞兰州的已经审核过了 但是没加到行程列表里
乘机证件相关_未成年人	小孩子做飞机需要带什么
他人值机-部分航司儿童不支持办理	儿童为什么不能值机
取消值机-如何取消值机	我要取消值机
如何办理升舱	军魂卡可以升舱吗？
通用---咨询客服电话	人工服务
无法取消值机	我不能取消值机，怎么回事呢
机票---预订机票	怎么订票呢？
手机值机---为自己值机索引	现在怎么办理手机值机
行李超重	托运行李超重怎么收费
取消值机-非本人操作被取消值机	你好 我的值机作为发生了更改
通用---咨询客服电话	客服电话
值机-值机选座失败	值机失败
行程-索要发票、行程单等	打印行程单
如何查看行程	如何查询国际航班
【提取】行程缺失-如何手添	我没有预定机票 为什么上面显示我有要飞的行程
退票、改签	如果行程改变，已购的机票多久时间内可以改签？
行程-索要发票、行程单等	机票报销
手机值机---为自己值机索引	航班取消后，新航班怎么不好选座
如何添加同行人	如何添加其他乘客的信息呢
值机记录-查看自己、他人、同行人的座位	如何查看其他人的值机情况
如何为同行人预约座位	我给家人定的机票，想提前选座位，怎么操作？
打招呼	你好
取消值机-如何取消值机	请帮我取消值机
军人、特殊身份旅客	军人优先
值机-值机选座失败	非本人不能值机
航班动态咨询---其他	请问8l9616取消了吗
手机值机---为自己值机索引	手机选座页在哪里
取消值机-如何取消值机	我要取消值机
航班动态咨询---其他	7.1号到贵州铜仁凤凰机场现在可以购票吗？
贵宾厅	哈尔滨机场国航金卡有休息室吗
打招呼	你好
取消值机-非本人操作被取消值机	为什么值机后座位变化了
老人乘机	老年人乘机有什么规定
姓名-认证非本人	总是认证失败，说证件已被其他账号占领
通用---咨询客服电话	航旅纵横客服电话多少
照片在哪里	历史航程中拍照，在哪里查看
【数据】已使用行程仍然显示未使用	我的行程已经使用了，为啥状态还是未使用
行李托运物品要求	哪些动物可以托运
取消值机后是否可以重新值机	天津航空公司能取消值机重新选座位吗
未显示国际行程	你好请问为什么境外航空公司的行程不会进入到航程记录里面呢？
查询航班行李限额	国航国际航班免费托运行李重量
打招呼	你好
值机详情-未开放选座、什么时间开放选座	国内航班可以提前多久在手机上值机？
